blue_wins,first_blood,dragons,heralds,towers_destroyed,wards_placed,wards_destroyed,experience,kills,assists,gold,minions,avg_level,elite_monsters,total_jungle_minions_killed
1,0,1,0,0,3,4,1170,2,3,1139,3,0.20000000000000018,1,1
0,1,0,-1,0,2,2,-2666,-5,-4,-2901,-26,-0.7999999999999998,-1,-13
0,0,1,0,0,1,4,457,3,-1,1323,6,0.20000000000000018,1,-7
1,0,0,0,0,1,0,776,3,-3,535,-13,0,0,-20
0,1,-1,0,0,27,2,-323,-1,-1,-682,15,0,-1,-8
0,1,-1,0,0,72,2,1352,2,6,1702,7,0.40000000000000036,-1,-16
0,0,-1,1,0,22,0,329,-1,-1,-389,-19,0,0,16
1,0,1,0,0,1,-2,3073,5,5,3250,30,0.7999999999999998,1,-1
1,0,1,1,0,20,0,3150,4,3,2678,48,0.7999999999999998,2,5
1,1,0,0,0,20,0,-668,-6,-1,-2262,20,-0.6000000000000005,0,-6
0,1,0,0,0,0,0,-2222,-3,-1,-1796,-26,-0.7999999999999998,0,-4
1,1,-1,0,0,-4,1,3161,4,3,3827,21,1,-1,19
0,0,-1,-1,0,-19,-1,-4951,-8,-9,-5533,-83,-1.2000000000000002,-2,1
1,1,0,0,0,0,0,-905,-1,-2,-602,6,0,0,-21
1,0,-1,-1,0,2,1,873,1,0,1525,68,0.40000000000000036,-2,-4
1,1,-1,0,0,4,0,3009,8,6,5109,28,0.6000000000000005,-1,8
1,0,1,-1,0,4,-1,-718,3,5,656,-59,0,0,11
0,1,1,0,0,-1,-1,460,4,2,1886,48,0.20000000000000018,1,0
1,1,-1,-1,-1,-21,-1,1653,5,4,982,37,0.40000000000000036,-2,-2
1,0,1,1,-1,1,1,-47,1,7,-414,-13,0.20000000000000018,2,-8
0,0,-1,0,0,3,-3,122,2,3,356,21,0,-1,-26
0,0,1,0,0,2,-1,-4,-2,0,-516,61,0,1,16
0,1,1,0,0,-27,1,-2725,-4,-3,-2212,-15,-0.8000000000000007,1,-1
1,1,-1,0,0,7,-4,-803,-2,-3,-923,-10,0,-1,-15
0,0,-1,0,0,0,-4,-1804,-4,-2,-1798,-15,-0.20000000000000018,-1,-15
0,1,-1,1,0,18,-5,-3131,-4,-4,-3996,-31,-1,0,-46
1,0,0,0,0,4,0,-527,1,6,259,-14,-0.20000000000000018,0,-3
0,1,0,0,0,23,-1,1096,5,9,3058,-21,0,0,12
0,0,-1,0,0,-4,-2,-89,-1,0,-937,-20,-0.20000000000000018,-1,-4
0,1,-1,0,-1,0,-2,-2712,-10,-13,-5551,-18,-0.5999999999999996,-1,0
1,1,0,0,0,5,-1,2019,7,9,4662,25,0.6000000000000005,0,-22
0,0,-1,-1,-1,0,-1,-5009,-8,-5,-5812,-33,-1,-2,-17
1,0,-1,0,0,-22,-1,-779,-3,0,-63,-5,-0.20000000000000018,-1,4
0,1,1,1,0,4,-4,-391,-4,-7,-1110,16,0.20000000000000018,2,-4
1,0,-1,0,0,-1,3,1599,2,0,1604,51,0.40000000000000036,-1,8
0,0,-1,-1,0,3,0,-3603,-8,-9,-3673,8,-0.8000000000000007,-2,-11
0,1,-1,0,0,-23,4,-2894,-3,2,-2257,-34,-0.8000000000000007,-1,0
1,1,1,0,0,-1,4,428,5,3,195,-60,0.20000000000000018,1,5
0,0,1,0,0,15,-1,205,1,2,6,-10,-0.40000000000000036,1,2
0,1,-1,1,0,-8,0,-1413,-2,-3,-574,-32,-0.20000000000000018,0,-14
0,0,1,0,0,-1,1,302,5,3,468,-33,0,1,-12
0,0,-1,1,0,1,1,713,1,2,-152,21,0.20000000000000018,0,-31
0,1,-1,0,0,-3,0,2275,6,7,3460,-16,0.40000000000000036,-1,4
1,1,0,0,0,10,3,-325,-6,-8,-2556,-2,-0.20000000000000018,0,16
0,1,1,0,0,0,0,-500,-3,-1,-1558,9,0,1,5
1,1,1,0,0,-1,2,2748,8,12,4780,39,0.7999999999999998,1,-3
0,0,-1,0,0,0,-2,-732,-4,-2,-2523,-7,-0.20000000000000018,-1,4
0,1,1,0,0,5,-1,-2971,0,-7,-2390,-27,-0.6000000000000005,1,-26
0,0,-1,-1,0,-260,2,-598,-3,-7,-1578,17,-0.5999999999999996,-2,4
1,1,1,0,0,108,4,2349,4,-1,2558,16,0.39999999999999947,1,29
0,1,0,0,0,5,-2,557,0,0,-146,5,0,0,-11
1,0,0,0,0,-1,3,86,1,2,1564,21,0,0,-6
1,0,1,1,0,-20,0,1487,0,2,1260,47,0.20000000000000018,2,19
1,1,1,0,0,1,-1,1857,1,6,1722,47,0.40000000000000036,1,15
1,1,1,1,1,-2,-1,26,-2,0,1111,-9,0,2,14
1,0,-1,1,0,-8,3,-1926,-5,-7,-3174,-23,-0.40000000000000036,0,4
0,1,0,0,0,-1,-3,-1832,-2,0,-1333,-46,-0.20000000000000018,0,1
0,0,-1,0,0,4,-1,-79,1,7,1039,6,-0.39999999999999947,-1,-4
0,0,-1,1,0,-18,-3,-3375,-6,-2,-3712,-39,-0.5999999999999996,0,11
1,0,1,0,0,-1,0,-364,-4,-9,-1699,-40,-0.20000000000000018,1,32
1,0,-1,0,0,-6,2,753,0,-2,629,11,0,-1,4
1,1,0,-1,-1,-2,0,-1592,-2,1,-2344,-14,-0.39999999999999947,-1,2
1,1,1,1,0,2,2,281,-1,-1,-27,-16,-0.20000000000000018,2,-3
0,0,0,0,0,2,-1,-965,2,6,-30,-50,-0.20000000000000018,0,1
0,0,-1,0,0,-23,-3,320,0,-5,-211,14,0.20000000000000018,-1,7
0,1,1,0,0,8,1,-846,1,0,-614,8,0,1,-64
0,1,1,-1,0,1,2,-4163,-7,-3,-4410,-33,-0.8000000000000007,0,-17
0,1,-1,-1,0,-4,1,-3806,-6,-9,-4054,-47,-0.5999999999999996,-2,-40
0,1,-1,0,0,-84,3,260,-1,-6,-77,9,0,-1,-1
1,1,1,0,0,-23,20,1791,5,6,2002,-1,0.5999999999999996,1,2
1,0,1,0,0,-1,-2,-844,-2,-1,-94,41,-0.40000000000000036,1,-4
0,1,0,0,0,-2,-1,807,-2,0,171,4,0,0,15
0,0,-1,0,0,-4,0,-1505,-5,-8,-2099,-4,-0.5999999999999996,-1,-1
0,1,1,1,0,-6,-1,1603,7,8,3274,-27,0.39999999999999947,2,8
1,0,0,0,1,1,6,3000,7,12,4553,26,1,0,-13
0,1,-1,1,1,28,-1,120,-1,-3,760,-11,0.20000000000000018,0,-4
0,1,1,0,0,2,0,-139,2,4,611,-20,-0.20000000000000018,1,-3
1,1,0,0,0,44,4,58,1,0,356,-33,0,0,20
1,1,0,0,0,-7,2,-1561,1,-1,316,-43,-0.1999999999999993,0,0
0,1,-1,0,0,-20,4,564,4,5,1961,0,0.20000000000000018,-1,4
1,0,1,0,0,1,-1,1993,6,13,4282,52,0.20000000000000018,1,-11
1,1,0,0,0,-29,5,-591,-3,-10,-1323,41,-0.20000000000000018,0,-6
1,1,0,0,0,-1,2,-352,0,3,285,5,0,0,-6
0,0,-1,-1,-1,22,2,-1426,4,11,-1292,-55,-0.20000000000000018,-2,-1
0,1,-1,0,0,2,0,-1283,2,2,-375,18,-0.6000000000000005,-1,-44
0,0,0,0,0,-1,0,-599,-3,2,-1198,-55,-0.20000000000000018,0,12
1,1,1,0,0,-1,0,3335,11,6,4784,48,1,1,-7
1,1,1,1,0,-2,3,-307,0,1,-9,10,0,2,-11
0,1,-1,-1,0,-2,2,-2009,-4,-4,-2101,-37,-0.6000000000000005,-2,0
1,0,1,0,0,-2,2,3223,5,5,2789,41,1,1,-6
0,1,-1,0,0,2,0,-113,1,-2,117,-10,0.20000000000000018,-1,-4
0,0,-1,0,0,-3,-3,-3051,-5,-8,-3784,-21,-0.7999999999999998,-1,4
0,0,-1,0,0,-4,-2,-2300,-5,-6,-2930,-36,-0.5999999999999996,-1,2
0,0,-1,0,0,-4,1,-2856,-7,-11,-3148,13,-0.7999999999999998,-1,-20
0,0,-1,0,0,2,-5,-1204,-3,-7,-1471,8,0,-1,-3
0,1,-1,0,0,6,1,1090,-2,-5,801,50,0.40000000000000036,-1,11
1,0,0,0,0,4,3,1199,-1,-3,45,30,0.20000000000000018,0,7
1,1,-1,1,0,-3,1,-552,0,-3,69,-29,0,0,7
0,1,-1,0,0,-40,1,297,3,0,1277,24,0.20000000000000018,-1,-24
0,0,0,0,0,-1,0,-3035,-9,-7,-4401,-28,-0.7999999999999998,0,-1
0,1,-1,0,0,1,4,1757,7,9,3523,16,0.8000000000000007,-1,-12
0,0,0,0,0,4,-1,-2987,-6,-5,-3711,-27,-0.7999999999999998,0,0
1,0,1,0,0,1,-2,3292,4,15,2397,76,0.5999999999999996,1,-26
1,1,-1,1,1,-2,1,4551,7,8,6281,44,0.8000000000000007,0,16
0,1,0,0,0,-6,1,-2008,0,0,-1004,-39,-0.5999999999999996,0,-16
0,1,1,0,1,-6,1,701,5,8,4027,3,0.40000000000000036,1,-17
1,1,1,-1,0,2,0,-1021,-1,-1,-833,-61,-0.40000000000000036,0,-8
0,1,-1,0,0,-9,0,-2010,-6,-9,-2267,-19,-0.20000000000000018,-1,-12
1,1,0,0,0,-62,-1,2511,8,12,4624,29,0.8000000000000007,0,20
0,0,-1,0,0,-1,0,-3060,-3,-2,-3782,-68,-0.8000000000000007,-1,-22
1,1,0,-1,0,5,-2,-906,-1,1,-1134,-25,-0.39999999999999947,-1,7
1,1,1,0,0,0,1,642,2,-1,955,9,0.20000000000000018,1,-7
0,0,-1,-1,0,-4,4,-2253,-8,-10,-3882,-5,-0.5999999999999996,-2,-20
0,1,-1,-1,-1,6,-4,1024,1,4,-811,-57,0.20000000000000018,-2,35
1,0,0,0,0,4,-7,-1014,-3,-7,-1755,7,-0.20000000000000018,0,-9
1,1,0,1,0,19,0,2433,2,1,1499,45,0.40000000000000036,1,8
1,1,0,-1,0,3,2,2650,5,6,3215,19,0.7999999999999998,-1,19
0,0,-1,0,0,1,2,-1488,0,-4,-1519,17,-0.40000000000000036,-1,-38
1,0,0,0,0,4,-2,2913,4,1,2488,15,0.7999999999999998,0,2
1,0,0,1,0,-2,-2,1243,-1,-4,-667,-51,0.40000000000000036,1,25
0,0,0,0,0,-2,1,1254,1,-1,-172,23,0.20000000000000018,0,7
0,1,1,0,0,-14,-1,-1613,-4,-6,-1972,-7,-0.20000000000000018,1,-2
0,1,1,0,0,-21,-1,-1091,-1,-2,-396,25,-0.20000000000000018,1,-7
0,1,0,0,0,-30,4,-857,2,5,413,26,0,0,-21
1,1,-1,-1,0,26,0,751,1,4,439,-8,0,-2,-4
0,0,0,-1,0,0,2,2416,6,8,2329,-43,0.6000000000000005,-1,-14
0,0,-1,0,0,20,0,-1939,-8,-12,-2746,-8,-0.20000000000000018,-1,-18
0,0,-1,-1,0,-4,1,-271,-3,-1,-964,4,-0.20000000000000018,-2,1
1,1,1,0,0,-35,1,1436,4,10,2357,32,0.39999999999999947,1,-4
0,1,-1,1,0,-5,1,310,2,3,1016,-12,0,0,0
0,0,-1,-1,0,-68,-3,-1446,-9,-13,-3960,7,-0.20000000000000018,-2,8
1,1,1,0,0,22,1,2796,3,4,2547,53,0.8000000000000007,1,7
0,0,0,0,0,-5,3,-267,-2,-13,-1294,7,0,0,-17
0,0,-1,0,0,-3,-2,-3453,-9,-8,-3886,-20,-0.7999999999999998,-1,-4
0,1,1,0,0,-11,0,1006,5,6,3100,20,0.20000000000000018,1,1
0,0,-1,1,0,77,0,1408,0,0,1874,3,0.40000000000000036,0,8
1,0,1,0,0,1,1,-549,0,4,246,-2,-0.20000000000000018,1,-4
0,1,1,0,0,-1,1,393,0,1,-347,-1,0.20000000000000018,1,0
1,0,-1,1,1,2,1,1799,0,-1,1936,0,0.7999999999999998,0,4
0,0,0,0,0,-4,2,111,0,0,-966,-17,-0.20000000000000018,0,1
0,0,-1,0,0,-18,2,-4119,-11,-13,-5423,4,-1,-1,0
1,0,-1,-1,0,22,-13,962,2,2,1234,27,0.40000000000000036,-2,4
0,0,0,0,0,-27,5,-592,-1,-2,-822,13,-0.20000000000000018,0,-10
0,0,-1,0,0,0,2,-2837,-7,-6,-3358,-3,-0.7999999999999998,-1,-16
1,0,-1,1,0,0,3,396,1,1,-443,-24,-0.20000000000000018,0,-12
0,1,0,0,0,-6,0,608,0,-5,-466,-31,0.39999999999999947,0,13
1,0,-1,0,0,0,-3,-1896,-1,0,-1192,-34,-0.40000000000000036,-1,-23
1,0,1,-1,0,-1,0,882,0,0,178,40,0.20000000000000018,0,-31
1,1,1,0,0,-2,1,-1237,-4,-1,-2035,-23,0,1,-12
0,0,-1,-1,-2,-45,-3,-3361,-5,-5,-4579,-9,-0.6000000000000005,-2,-22
0,0,-1,0,0,0,0,-875,-1,0,77,-18,-0.20000000000000018,-1,-8
1,0,1,0,0,5,-1,1370,3,8,296,5,0,1,-16
0,1,-1,0,0,-1,-4,-2897,-4,-6,-2171,-54,-0.5999999999999996,-1,9
1,1,1,0,0,-3,2,2895,6,12,3370,7,0.5999999999999996,1,1
1,1,1,1,0,1,2,1090,3,1,1723,14,0.20000000000000018,2,-3
1,1,-1,0,0,-3,4,980,4,10,2759,17,0.20000000000000018,-1,5
0,1,0,0,0,-5,0,-2550,-4,-4,-1703,4,-0.6000000000000005,0,-18
1,1,1,0,0,1,0,1015,6,9,2699,7,0.40000000000000036,1,-8
1,1,0,0,0,4,1,374,3,4,2201,4,0,0,9
1,1,1,0,0,-17,0,1557,7,10,3136,1,0.40000000000000036,1,-4
0,0,-1,-1,0,0,-1,-3368,-8,-4,-4982,-64,-0.6000000000000005,-2,-4
1,0,0,1,0,-3,0,-677,-4,-4,-953,7,0,1,12
1,1,1,1,0,-1,2,977,5,3,777,-19,0.40000000000000036,2,1
0,0,-1,-1,0,18,-14,-2139,-10,-14,-5571,-45,-0.40000000000000036,-2,4
0,1,-1,-1,0,22,-3,-1464,-4,-4,-2098,-21,-0.5999999999999996,-2,-15
1,1,1,-1,0,1,-1,1404,0,0,1916,55,0.20000000000000018,0,10
1,1,-1,1,0,3,0,1633,0,-2,712,30,0.20000000000000018,0,8
0,0,-1,0,0,-26,3,-1348,-2,-3,-1129,15,-0.6000000000000005,-1,0
0,0,1,-1,0,2,1,-2136,-4,-2,-2735,-39,-0.40000000000000036,0,10
1,0,1,0,0,-130,-2,2404,7,13,3096,14,0.6000000000000005,1,-5
1,0,1,0,0,0,-2,-1404,-2,-6,-1058,-19,-0.40000000000000036,1,1
0,1,-1,1,1,70,-2,525,-2,-4,1075,25,0,0,8
1,0,-1,0,0,9,2,28,-2,-4,-531,-22,-0.20000000000000018,-1,16
0,1,-1,0,0,1,-1,-292,1,2,409,-28,-0.20000000000000018,-1,-4
0,1,0,-1,1,-2,-1,-151,-2,-3,517,16,0,-1,11
1,1,-1,0,0,4,2,-514,-2,-5,-17,35,-0.20000000000000018,-1,0
0,1,0,0,0,28,-3,1293,0,0,1399,-2,0.5999999999999996,0,7
0,1,0,1,0,-2,1,-1387,-2,-4,-1278,-13,-0.20000000000000018,1,5
0,0,-1,0,0,0,-5,-2781,-6,-4,-3385,-15,-0.40000000000000036,-1,-4
1,1,1,-1,-1,22,0,365,3,3,136,-11,0.20000000000000018,0,-4
0,0,1,1,0,-26,6,1176,3,7,1339,5,0.40000000000000036,2,8
1,1,0,1,0,-41,1,3096,1,-1,2521,8,0.6000000000000005,1,44
1,1,0,0,0,-79,0,2387,8,12,4255,4,0.8000000000000007,0,-11
1,0,0,0,0,3,-3,764,0,2,-302,-5,0.20000000000000018,0,23
0,0,-1,0,-1,-5,-1,-425,-5,-13,-2741,-17,0,-1,15
1,1,1,1,1,35,1,2389,5,4,3675,60,1,2,-14
0,0,1,0,0,-4,1,-1299,0,-3,46,-7,-0.40000000000000036,1,12
1,1,1,-1,0,0,2,107,6,16,1071,-17,0.20000000000000018,0,-13
1,0,1,1,0,-21,2,1475,-3,-8,-427,5,0.6000000000000005,2,31
0,0,1,1,0,-28,-2,1807,2,3,1184,47,0.20000000000000018,2,-9
0,0,-1,0,0,-22,3,-694,0,3,56,17,-0.20000000000000018,-1,-10
1,0,-1,0,0,1,0,615,4,5,2201,39,0,-1,-16
0,1,-1,0,0,-24,0,-1156,-2,-5,-610,37,-0.40000000000000036,-1,-12
1,1,1,1,1,1,0,2785,4,3,3974,37,0.6000000000000005,2,12
0,0,1,0,0,8,0,299,0,-1,118,20,0.20000000000000018,1,-26
0,0,0,0,0,-21,-1,748,-1,-3,955,66,0.20000000000000018,0,-12
0,1,-1,-1,0,25,-2,-893,-3,-1,-686,22,-0.20000000000000018,-2,-15
1,0,1,-1,0,-22,-2,-637,-2,-7,-1086,4,-0.20000000000000018,0,12
1,1,-1,1,0,15,4,875,4,6,2411,16,0,0,4
1,1,-1,0,0,4,-1,3334,9,18,5337,60,0.8000000000000007,-1,-4
1,1,0,-1,0,-1,1,725,4,6,2040,-20,0,-1,-1
0,0,-1,1,0,-22,2,868,-6,-7,-2139,50,0.40000000000000036,0,7
0,1,1,1,0,-11,0,-888,-4,-5,-1231,9,0,2,-2
1,0,-1,1,0,5,-2,1677,2,3,1947,-1,0.40000000000000036,0,8
0,1,-1,0,0,14,3,-556,1,6,653,5,0,-1,-13
1,1,0,0,0,10,1,-1888,-2,0,-1149,-4,-0.20000000000000018,0,-9
0,0,1,0,0,51,-15,-870,-3,-4,-911,33,-0.20000000000000018,1,14
0,0,1,0,-1,-25,1,-2451,-5,-5,-4752,-64,-0.5999999999999996,1,5
1,1,-1,1,0,-5,5,440,1,1,296,18,0,0,-15
1,0,-1,0,0,0,0,-539,2,8,1163,-31,0,-1,7
0,0,-1,0,0,-3,-5,-470,-3,-2,-1672,-47,0,-1,23
0,0,0,0,0,-22,-3,-3183,-4,-4,-2502,-20,-0.40000000000000036,0,-12
1,0,-1,0,0,4,0,-917,-1,0,-1833,-45,-0.20000000000000018,-1,-9
0,1,-1,0,0,1,1,-881,3,-5,531,-7,-0.6000000000000005,-1,-12
1,1,1,0,0,1,-1,2326,7,7,3710,30,0.40000000000000036,1,-10
1,0,-1,-1,0,-7,0,691,2,4,675,-4,0,-2,18
1,1,1,0,0,4,-1,2368,6,10,2783,37,0.20000000000000018,1,0
0,0,-1,0,0,5,0,-2496,-3,-4,-1945,-16,-0.40000000000000036,-1,-13
1,0,-1,-1,0,-34,1,-231,0,0,183,5,-0.20000000000000018,-2,5
0,1,1,0,0,-4,0,813,-1,-1,960,46,0.40000000000000036,1,-3
0,1,1,1,0,3,3,-311,0,3,1191,26,0.20000000000000018,2,-2
1,1,1,-1,2,-3,1,6098,12,13,8450,29,1.5999999999999996,0,10
0,0,-1,0,0,-1,-2,685,1,4,-305,2,0.20000000000000018,-1,-18
1,1,1,1,1,8,-1,4018,12,13,6487,24,1.2000000000000002,2,-4
0,0,-1,0,0,16,-2,-1099,-1,1,-1213,-17,0,-1,-6
0,0,-1,-1,-1,-40,0,-2499,-4,-5,-3673,6,-0.6000000000000005,-2,-27
0,0,-1,0,0,-4,-2,-1475,-4,-5,-2109,4,-0.6000000000000005,-1,-3
0,0,-1,0,0,-1,0,1356,3,-1,1219,34,0.40000000000000036,-1,-11
0,1,-1,0,0,-6,1,-2223,-5,-3,-1905,-18,-0.7999999999999998,-1,-10
1,0,-1,0,0,-35,2,1207,5,6,2170,23,0.39999999999999947,-1,1
1,0,1,-1,0,-18,1,146,2,3,620,27,0.20000000000000018,0,-20
0,0,-1,-1,0,0,1,-1621,-3,-6,-1972,-29,-0.40000000000000036,-2,9
0,1,1,1,0,-15,-2,2220,3,-3,1530,13,0.20000000000000018,2,31
1,1,1,-1,0,1,2,-1176,2,2,1163,14,-0.20000000000000018,0,-7
0,0,-1,0,0,-3,-1,-1506,-5,-4,-2619,-14,0,-1,-2
1,1,0,0,0,-7,0,1023,1,-5,584,5,0.40000000000000036,0,23
1,1,-1,0,0,0,1,856,6,9,2910,20,0.20000000000000018,-1,-6
0,0,-1,0,0,-4,2,-1798,-3,-7,-1057,31,-0.6000000000000005,-1,-22
1,1,-1,0,0,-9,0,563,-1,0,-50,5,0.20000000000000018,-1,-15
0,1,-1,-1,0,-5,0,-2025,-7,-2,-2084,34,-0.5999999999999996,-2,-16
1,0,0,0,0,1,-2,1328,1,-8,469,-2,0,0,28
1,0,-1,0,0,23,-3,-818,0,1,-293,-18,-0.40000000000000036,-1,-4
1,0,-1,0,0,23,1,1909,4,5,1031,1,0.40000000000000036,-1,0
0,1,-1,-1,0,-1,-4,-1168,-1,0,-726,15,-0.6000000000000005,-2,-12
1,0,1,1,0,1,-5,-2094,-4,-8,-2511,-33,-0.6000000000000005,2,-17
0,1,0,-1,0,-20,-1,-1163,2,2,489,-31,-0.20000000000000018,-1,-11
0,0,-1,0,0,0,-1,-955,-4,-1,-999,2,0,-1,4
1,0,-1,0,0,-3,2,-242,-1,0,-1366,-28,-0.20000000000000018,-1,11
0,1,1,0,0,0,6,983,5,12,2958,16,0,1,12
0,1,1,0,0,-1,1,-2200,-5,-7,-3095,-36,-0.40000000000000036,1,19
0,0,-1,0,0,6,-2,1449,2,4,709,-2,0.7999999999999998,-1,-4
0,0,0,0,0,1,3,238,1,0,-540,14,0,0,-5
1,1,1,0,0,-7,-3,3996,9,6,5041,37,0.7999999999999998,1,-8
1,0,0,-1,0,28,-6,1487,2,14,1714,36,0.20000000000000018,-1,12
1,0,-1,0,0,-4,0,139,0,2,-844,2,0,-1,-14
1,1,1,0,0,3,2,1565,3,2,1737,10,0.40000000000000036,1,4
1,0,-1,0,0,0,-2,66,-2,0,109,-7,0.20000000000000018,-1,24
1,1,1,-1,0,-36,2,-89,0,2,686,31,0.20000000000000018,0,-7
0,0,-1,-1,0,-4,-4,93,-2,2,-1537,-14,0,-2,-8
0,0,-1,0,0,-4,-3,-1980,-2,-6,-1790,-2,-0.40000000000000036,-1,-16
0,0,0,0,0,96,-2,662,0,1,1044,0,0,0,28
0,0,-1,0,0,0,0,1008,-1,-5,-1302,-2,0.20000000000000018,-1,8
0,0,-1,0,0,132,1,1723,4,8,1627,-2,0.6000000000000005,-1,-12
1,0,0,0,0,-8,4,-365,-2,-8,-2221,-33,-0.6000000000000005,0,15
1,0,0,-1,-2,42,1,-1002,0,-1,-1874,16,-0.6000000000000005,-1,-8
1,1,-1,0,0,69,-3,-1102,-4,-4,-545,1,0,-1,10
1,1,1,-1,0,0,4,295,4,7,2423,11,0,0,-8
0,0,1,0,0,-6,3,-1137,-6,-17,-2001,5,-0.5999999999999996,1,48
0,1,-1,0,0,-7,1,-6046,-10,-5,-7206,-111,-1.4000000000000004,-1,-22
1,1,0,0,0,3,0,-1338,1,6,494,-18,-0.40000000000000036,0,-16
0,0,-1,1,0,23,10,1530,1,-1,496,-20,0,0,7
0,1,-1,-1,0,-4,1,-205,-1,0,568,35,-0.40000000000000036,-2,12
1,1,-1,0,0,0,2,1624,7,12,3424,4,0.5999999999999996,-1,8
0,0,1,0,0,16,-1,429,0,4,549,2,0.40000000000000036,1,0
0,0,1,-1,0,-35,4,-169,3,7,1506,27,-0.20000000000000018,0,-4
1,1,0,0,0,12,-2,3175,5,0,2833,16,0.8000000000000007,0,37
0,0,-1,0,0,0,2,1125,2,5,773,3,0.6000000000000005,-1,-16
0,0,1,0,0,-2,-3,-3245,-4,1,-2146,-28,-0.7999999999999998,1,-16
0,1,1,0,0,2,3,1719,6,2,2399,1,0.40000000000000036,1,19
0,1,1,1,0,-7,-3,76,3,4,453,-16,0.20000000000000018,2,-4
1,1,0,1,0,-1,-5,1568,4,2,2533,14,0.20000000000000018,1,10
1,1,0,0,0,0,-1,3251,11,10,5077,7,0.8000000000000007,0,2
0,0,-1,0,0,1,-1,-4580,-5,-4,-4699,-54,-1.2000000000000002,-1,-6
0,0,-1,-1,0,-12,0,-3222,-3,-2,-2161,-7,-0.8000000000000007,-2,-32
1,0,0,0,0,-1,2,-117,0,-5,-795,-41,0,0,36
1,1,0,0,0,4,-1,-391,0,-4,875,17,-0.20000000000000018,0,-15
0,0,1,0,0,-21,-1,-887,-3,-3,-1556,-11,0,1,4
0,0,-1,1,0,0,1,-2008,-8,-11,-4019,-33,-0.40000000000000036,0,10
1,1,-1,0,0,-8,-1,-1114,-1,-3,-609,-8,0,-1,-22
0,0,-1,-1,0,0,-1,-2041,-4,0,-2152,-46,-0.20000000000000018,-2,3
0,0,1,0,0,3,-1,-358,0,1,-1509,-59,0,1,-2
1,1,-1,0,0,36,1,1739,0,-6,-308,15,0.40000000000000036,-1,4
0,0,-1,0,0,16,3,-3040,-7,-9,-4473,-55,-0.40000000000000036,-1,-31
1,1,0,0,0,-5,3,1357,3,4,2991,19,0.40000000000000036,0,-5
0,0,0,0,0,-22,10,-3217,-3,-2,-2416,-32,-0.6000000000000005,0,-26
0,1,-1,0,0,131,1,119,-2,-2,-132,-8,0,-1,21
1,0,0,0,0,-4,-4,591,0,-3,91,-2,0,0,-3
1,1,0,-1,0,5,-1,2032,0,-5,-842,-40,0,-1,12
0,0,0,0,0,22,-4,-997,-7,-11,-2302,34,0,0,-18
1,1,1,0,0,-41,2,1390,4,7,2463,26,0.20000000000000018,1,3
0,0,-1,-1,0,14,0,-3932,-5,2,-4264,-66,-0.8000000000000007,-2,-44
0,0,-1,0,0,-27,1,-1368,-9,-21,-3480,40,-0.7999999999999998,-1,3
1,0,1,0,0,-8,0,606,-3,-7,-1207,5,0.20000000000000018,1,15
0,0,-1,-1,0,-6,6,-2707,-7,2,-4664,-36,-0.6000000000000005,-2,-29
1,1,1,1,0,34,-10,3753,8,10,4888,30,0.6000000000000005,2,15
1,1,-1,0,0,-11,5,508,2,2,1433,21,0.20000000000000018,-1,-8
0,0,1,1,0,-1,0,1673,4,8,1713,14,0.40000000000000036,2,0
0,0,1,1,0,44,1,137,-1,-3,-328,-26,0,2,0
1,0,1,0,0,-18,0,1990,4,5,2726,33,0.20000000000000018,1,-5
0,0,-1,0,0,-2,1,-1422,-2,1,-648,11,-0.20000000000000018,-1,-9
1,0,1,1,0,-3,-4,-916,1,-2,-286,-70,0,2,0
1,1,0,-1,0,4,-9,4813,11,9,5300,34,1.2000000000000002,-1,12
0,1,-1,0,-1,2,-1,-3655,-8,-8,-4835,-1,-0.6000000000000005,-1,9
0,1,0,0,0,-3,3,-2438,-1,-2,-592,-33,-0.5999999999999996,0,-13
1,1,0,0,2,43,-1,6703,12,18,7776,103,1.6000000000000005,0,15
1,0,1,0,0,7,-1,1099,2,7,1909,17,0.20000000000000018,1,2
1,1,0,1,1,4,1,450,-3,-3,1942,72,0,1,11
0,0,-1,-1,0,1,0,560,1,-1,16,4,-0.20000000000000018,-2,21
1,0,-1,0,0,30,-5,949,-3,-3,-860,28,0.20000000000000018,-1,12
0,0,-1,0,0,4,1,-1946,-1,-2,-2308,-52,-0.6000000000000005,-1,-7
1,0,0,1,0,-3,2,-1189,1,4,-460,-52,-0.39999999999999947,1,-8
1,0,0,-1,0,-2,-1,440,3,3,799,6,0.20000000000000018,-1,-12
1,1,1,0,0,-27,16,355,2,2,886,6,0,1,-3
0,0,0,0,0,4,1,-3318,-8,-6,-3300,-26,-0.7999999999999998,0,13
0,0,0,-1,-2,0,-1,-6317,-6,-9,-9341,-87,-1.6000000000000005,-1,-48
1,1,1,0,0,72,3,1574,7,13,3851,0,0.7999999999999998,1,-3
0,0,1,0,0,4,0,21,3,2,-147,-59,0,1,15
1,1,0,1,0,-6,-2,1171,2,7,1698,-19,0.20000000000000018,1,18
0,0,-1,0,0,3,0,-901,0,-1,-966,-1,-0.40000000000000036,-1,-13
0,0,1,0,0,3,-2,175,6,13,3454,6,0.20000000000000018,1,-13
0,0,-1,1,0,-40,-4,-1867,-1,-2,-2673,-72,-0.5999999999999996,0,-8
0,0,-1,0,0,-5,-4,-349,-1,-3,-482,-36,0,-1,1
